Id,Prediction
6693,3535453.24973
6694,4163997.55846
6695,4691305.86124
6696,4400479.27288
6697,4190396.1722
6698,4704634.29189
6699,4945311.4424
6700,4088745.5366
6701,3914131.86911
6702,4846164.07765
6703,4235095.68814
6704,4532308.61582
6705,3960350.71196
6706,4135386.12748
6707,4340688.77141
6708,4302595.6464
6709,3822721.79644
6710,4402000.07167
6711,4475098.84363
6712,4927460.59179
6713,3677977.7808
6714,5047537.20872
6715,4579292.46235
6716,4367173.95348
6717,3769552.21756
6718,3866715.9683
6719,3601242.86407
6720,4143598.70497
6721,4565673.5677
6722,4172612.29376
6723,3330147.03037
6724,3835686.65529
6725,3830368.35727
6726,5007475.75666
6727,4804616.39943
6728,4108408.35141
6729,4324201.84853
6730,3329124.93365
6731,5187525.57967
6732,3705612.73031
6733,4587919.85788
6734,4516794.57458
6735,4827457.53293
6736,4691926.14308
6737,3567877.16979
6738,3834755.71981
6739,4190103.80681
6740,3955469.06067
6741,4083345.62189
6742,4125453.42774
6743,5040078.08861
6744,3431449.72166
6745,4113284.54905
6746,4320621.70906
6747,4659794.55738
6748,3286942.949
6749,4365906.19103
6750,5015952.2727
6751,4811653.78718
6752,3855223.68166
6753,3738402.77731
6754,4685474.13293
6755,3622956.20065
6756,5254058.403
6757,4458042.1613
6758,4938358.5767
6759,4186670.87418
6760,3493744.60714
6761,5259758.57819
6762,5096952.26604
6763,4087536.17109
6764,4729120.97734
6765,4153917.71476
6766,3456660.00478
6767,4406942.63765
6768,4866717.74979
6769,4004571.80226
6770,2918672.48988
6771,3707719.42384
6772,3558712.80021
6773,4689275.42133
6774,4298086.16681
6775,3527629.27829
6776,3608458.75816
6777,3758054.17448
6778,3054049.15342
6779,4384347.19589
6780,4117494.66094
6781,4436013.25874
6782,4696602.0201
6783,4560081.07009
6784,4867850.53138
6785,4441503.71268
6786,4116182.91585
6787,4158812.66841
6788,4116539.31459
6789,5549246.59971
6790,3786741.71196
6791,3994050.72632
6792,4423627.71984
6793,3093962.4819
6794,4226906.10267
6795,4752609.53385
6796,4356452.5211
6797,4717018.68823
6798,3914529.53053
6799,3882444.51481
6800,3549427.76141
6801,4271438.04783
6802,4557747.07279
6803,3911664.19305
6804,5297669.52465
6805,4797509.39658
6806,4304115.92953
6807,4057954.64509
6808,3507324.50171
6809,4312586.40258
6810,4176760.11615
6811,5080715.53689
6812,3737306.22496
6813,3914357.50169
6814,4115313.2415
6815,3962778.09043
6816,3997492.9526
6817,3995245.86181
6818,4349999.54197
6819,4853812.47053
6820,3876791.53767
6821,3950796.04754
6822,3694133.8285
6823,4699681.41528
6824,4295304.67208
6825,5295561.28611
6826,3828840.40661
6827,4747700.57582
6828,3685593.3465
6829,4437191.63812
6830,3796301.56194
6831,5345276.90208
6832,3632419.92623
6833,4176899.95989
6834,4627968.17888
6835,4498696.12239
6836,4797082.72203
6837,3910576.36227
6838,4234251.68627
6839,4084669.35748
6840,4490342.51972
6841,4341614.86733
6842,4432491.67632
6843,4497861.28214
6844,3764885.73309
6845,4519460.89566
6846,3856696.42624
6847,4760852.57666
6848,3713083.60398
6849,3959487.04091
6850,3439913.09126
6851,3842612.93489
6852,3939188.95504
6853,4187958.15929
6854,4131034.69799
6855,3714609.55574
6856,3573758.50333
6857,4074377.27695
6858,4521801.95088
6859,4063381.72445
6860,4966526.36312
6861,5299848.76375
6862,4570780.85062
6863,3464675.35033
6864,3450255.32137
6865,5248370.94925
6866,4297622.36312
6867,3720943.81259
6868,4368238.16816
6869,4136606.2185
6870,4174067.34033
6871,4029062.91281
6872,3372479.06154
6873,3254408.29441
6874,4819683.25399
6875,4650308.53013
6876,4144064.12779
6877,4060166.84608
6878,4377083.10552
6879,3550907.4255
6880,4179286.81561
6881,4715213.71539
6882,4144461.31986
6883,4337578.82986
6884,3403688.23648
6885,4363835.35244
6886,3861852.04866
6887,4087941.42635
6888,3946618.62816
6889,4317887.04842
6890,4085513.69109
6891,4674154.52496
6892,3545469.96847
6893,3892741.79177
6894,3418366.14881
6895,4289471.25959
6896,4671800.55614
6897,3689450.73664
6898,5171159.47699
6899,3821337.81121
6900,4129044.61154
6901,4769340.01761
6902,3807686.32404
6903,3887130.75302
6904,4545188.90151
6905,4084667.48883
6906,3436662.04071
6907,4760979.52958
6908,4591778.61234
6909,4558378.95272
6910,3844085.74071
6911,5203211.12106
6912,4488103.04858
6913,3152831.32403
6914,4316173.12804
6915,3924004.8807
6916,4561404.47807
6917,3564237.88225
6918,3446426.1057
6919,5134974.27639
6920,3480263.81581
6921,3744681.55326
6922,4460538.48959
6923,3903682.77862
6924,3192008.82514
6925,4506790.21859
6926,4487221.33443
6927,4385940.35864
6928,3784651.59302
6929,4200876.18385
6930,4202346.72216
6931,4221154.40171
6932,4601533.43482
6933,4048163.62266
6934,4531110.98042
6935,4230600.32439
6936,4551069.83783
6937,3921351.00682
6938,4479721.18515
6939,4119683.75964
6940,4363856.02658
6941,5345575.30307
6942,4785425.4862
6943,4238567.05989
6944,3017678.87606
6945,3661847.00707
6946,4553081.78781
6947,3818502.10438
6948,3844215.45502
6949,3181149.41114
6950,5120519.07276
6951,5086130.74788
6952,3815864.37971
6953,4312803.02847
6954,4960844.11516
6955,4603993.43029
6956,5007581.36232
6957,3856453.75388
6958,3982335.84757
6959,4423312.75595
6960,4224169.06765
6961,4325442.70585
6962,5720477.35286
6963,4512513.24874
6964,4289105.03048
6965,4031302.86411
6966,4651595.39103
6967,3135933.01532
6968,3819017.29537
6969,4647779.66151
6970,4285435.68546
6971,4236325.05357
6972,3974137.18023
6973,4136989.6279
6974,5357807.5427
6975,4691778.97163
6976,5279017.84467
6977,3932155.41927
6978,4506296.41937
6979,4296761.43315
6980,5074068.5839
6981,3364525.16652
6982,4056989.02089
6983,3659699.07463
6984,4860605.76022
6985,4284718.45972
6986,3781457.18202
6987,3791633.5295
6988,4930546.97682
6989,3426391.50983
6990,4054060.76149
6991,4038239.16597
6992,4224061.75086
6993,3884645.11346
6994,4541777.08711
6995,4109453.5226
6996,4427722.35747
6997,4519430.92585
6998,3518451.85213
6999,3765558.48906
7000,4483852.94144
7001,4432238.51621
7002,4597898.26053
7003,4407227.6149
7004,3904541.39786
7005,4627721.05098
7006,4889192.39547
7007,3825925.4777
7008,3907535.4218
7009,4008960.67664
7010,4639599.12021
7011,4191335.08123
7012,3867908.46079
7013,4529122.28882
7014,4119872.65295
7015,4577048.18009
7016,4571996.95806
7017,2829655.08625
7018,4025009.25465
7019,4544432.51316
7020,3444245.71203
7021,4782072.61563
7022,4156562.91967
7023,3937262.71535
7024,4704289.98918
7025,4069321.7049
7026,4083606.81475
7027,3929129.75917
7028,3903231.03853
7029,4017185.71286
7030,4110041.19991
7031,3394616.08075
7032,4792679.89718
7033,4002205.05958
7034,3221873.62794
7035,4959205.14938
7036,3837381.81512
7037,4705527.75715
7038,4046189.5826
7039,3486302.55781
7040,4634832.23271
7041,4137864.72465
7042,3943845.66934
7043,4094431.24464
7044,4303152.0427
7045,4249630.85327
7046,4189786.84912
7047,3858611.44834
7048,4666054.7579
7049,4321019.166
7050,3702698.56755
7051,4820291.6617
7052,4026737.77747
7053,4442010.69459
7054,3543109.13871
7055,5188940.53406
7056,3794009.6857
7057,4751205.85469
7058,4754629.68314
7059,4221520.7924
7060,5111233.33541
7061,4875887.69907
7062,3885418.4206
7063,3594575.90109
7064,3431894.9633
7065,4589742.51406
7066,3920706.63864
7067,4859919.24877
7068,3816825.25592
7069,4120848.10887
7070,3554301.0935
7071,3599869.626
7072,3911318.43509
7073,3676193.46634
7074,3676216.15996
7075,4668472.62197
7076,3868968.86969
7077,4207744.5769
7078,4892890.96137
7079,3875111.78666
7080,3975829.5955
7081,4910109.93188
7082,3710073.3639
7083,3938861.31577
7084,4375688.89848
7085,3638919.97333
7086,3428955.17502
7087,3472052.91485
7088,3349269.47998
7089,4430213.00489
7090,5742321.99678
7091,4879937.09366
7092,4043452.65083
7093,4534995.41311
7094,3955099.42106
7095,4234236.50291
7096,4113376.46299
7097,3571146.05651
7098,4588729.22912
7099,3596679.3679
7100,3923724.2036
7101,4474780.7082
7102,4040435.20214
7103,4571060.5416
7104,3838730.16008
7105,4174770.53324
7106,4283121.92066
7107,3434919.82311
7108,4676597.42784
7109,4644462.27904
7110,4323613.56877
7111,4483647.93804
7112,4602920.09248
7113,4530477.06848
7114,4185007.08527
7115,4455990.33218
7116,4143134.60418
7117,4181009.49501
7118,4611252.5283
7119,4774294.43378
7120,3956748.31904
7121,3907815.2346
7122,5111325.1164
7123,4661441.87044
7124,3156036.6909
7125,3709274.2863
7126,3739342.4245
7127,4670554.78095
7128,3997118.65648
7129,4518416.58022
7130,5406189.11696
7131,3911012.39592
7132,4037145.09113
7133,3928543.49386
7134,3877150.31727
7135,3945656.17534
7136,5058032.14662
7137,4122207.48363
7138,3939939.60047
7139,4363347.25402
7140,4509513.13393
7141,4198477.96057
7142,3790769.04352
7143,4285692.10971
7144,4123439.41065
7145,4275498.09873
7146,3754382.69041
7147,3850678.95613
7148,4232311.35374
7149,4190653.63385
7150,4488626.82562
7151,4881764.41423
7152,4642860.77272
7153,4543672.57682
7154,3834706.44735
7155,4622072.65781
7156,3846770.5939
7157,4055372.05147
7158,3565736.80572
7159,4355478.18492
7160,4729475.19138
7161,4089468.33381
7162,3680126.4462
7163,4461960.44042
7164,3703268.46827
7165,4332437.78102
7166,3969230.07249
7167,3708708.68435
7168,4271138.61738
7169,4517348.74188
7170,3628363.66606
7171,3855921.92437
7172,4131820.90758
7173,4025109.48629
7174,4604084.26065
7175,4126323.66915
7176,4383239.61022
7177,4164882.67257
7178,3774080.15879
7179,4961757.00858
7180,4359413.50477
7181,4444130.95271
7182,3636223.56476
7183,4287186.51724
7184,4452983.23159
7185,3749048.90287
7186,4621337.58952
7187,4971851.57684
7188,5112271.08379
7189,5016123.68103
7190,4739843.02114
7191,4070180.67738
7192,3953083.45709
7193,4214398.92594
7194,3664692.26983
7195,4814518.67409
7196,4091477.63017
7197,4713499.91236
7198,3574424.97971
7199,4330453.36055
7200,4055720.40651
7201,4514481.65265
7202,3842047.41274
7203,5334554.68332
7204,4179367.8892
7205,3651662.97953
7206,3750198.94085
7207,3866718.71656
7208,4608625.18656
7209,4302285.58449
7210,3699361.06424
7211,4246565.22051
7212,4281400.81527
7213,4114010.88498
7214,3860568.49463
7215,4059814.51143
7216,3789054.36744
7217,3695351.55988
7218,4158449.715
7219,4641334.70157
7220,4093007.96761
7221,3487611.54887
7222,4110298.91143
7223,4440818.02415
7224,4089641.55461
7225,5718258.54566
7226,4625490.07531
7227,4341092.87263
7228,4640291.02461
7229,4532854.64253
7230,3986084.19967
7231,3413591.0304
7232,3526702.99312
7233,4571609.6753
7234,2986266.16026
7235,4366268.07705
7236,4799988.94039
7237,4642589.06016
7238,4858869.11808
7239,4928319.22898
7240,3517956.31119
7241,3467866.99946
7242,4271224.98583
7243,3543057.80059
7244,3526429.99661
7245,4374872.60412
7246,3417029.40977
7247,4043371.1416
7248,3761012.48647
7249,5088686.72813
7250,5058520.3186
7251,3569732.61604
7252,4455530.37706
7253,4974078.97731
7254,4422168.48404
7255,4225383.2074
7256,4509960.29494
7257,4616981.31433
7258,4706709.13143
7259,3877957.04204
7260,5893052.11313
7261,4089222.40892
7262,3621524.77344
7263,4845600.16555
7264,4646156.67562
7265,3836618.0443
7266,3945607.43044
7267,4821431.73697
7268,4379218.592
7269,3991297.08504
7270,4198603.522
7271,3494485.09164
7272,4446024.8168
7273,4740074.82813
7274,3782671.20189
7275,4459548.84917
7276,3938779.49344
7277,4130612.03499
7278,5037875.51677
7279,3829639.02602
7280,4032256.14747
7281,4559129.06612
7282,4142064.14437
7283,4852545.13259
7284,3887947.44877
7285,3684050.39286
7286,5213743.95119
7287,4918439.44915
7288,4918950.35926
7289,3892261.74427
7290,3971904.15392
7291,3615903.57585
7292,4329670.13175
7293,4144353.1278
7294,4247388.06549
7295,4439928.98451
7296,4095259.59806
7297,4383952.48256
7298,3812611.6669
7299,4278952.34862
7300,4001851.87882
7301,4164076.4694
7302,4294168.74432
7303,4491351.77195
7304,4364174.26948
7305,3507748.96951
7306,3142141.79854
7307,4447753.4869
7308,3792370.32984
7309,5226654.21917
7310,4339573.62235
7311,5015021.84901
7312,3974466.47998
7313,3982013.09234
7314,4660361.02464
7315,4510884.52278
7316,3437310.52386
7317,3998449.16333
7318,3568403.42999
7319,4063422.05567
7320,3901902.68841
7321,4320136.47404
7322,4645191.32782
7323,4210246.09886
7324,3767037.3453
7325,3445497.15981
7326,4124914.68662
7327,3966353.15258
7328,4066113.44847
7329,4287379.05764
7330,4375210.4027
7331,3551026.50439
7332,3675165.92463
7333,4249396.52838
7334,4091949.82386
7335,4217716.09981
7336,3943974.06652
7337,3898405.95117
7338,5150218.71308
7339,4369963.56945
7340,4856637.07678
7341,3360869.44738
7342,4219080.46507
7343,4618739.00926
7344,3765024.23731
7345,5197918.94208
7346,3956911.39995
7347,3673543.10982
7348,4645952.89991
7349,4533010.93208
7350,3724356.61982
7351,3542769.7466
7352,4008982.61899
7353,3868712.12058
7354,4477057.41995
7355,5457081.87564
7356,4902686.6225
7357,3869312.82792
7358,4383304.0463
7359,4147159.29984
7360,5060669.54197
7361,4815561.45129
7362,4353638.60573
7363,4049672.83465
7364,3489597.76518
7365,4868233.18925
7366,4057970.44194
7367,5005347.29064
7368,3885415.68521
7369,4069624.20666
7370,4343759.86382
7371,4674465.48333
7372,4146750.12689
7373,4877585.06151
7374,4601750.61917
7375,4856826.18034
7376,4253594.25211
7377,4270080.72584
7378,4711104.24186
7379,3984795.68155
7380,3679952.95572
7381,4046260.02434
7382,3298184.80187
7383,3982994.10897
7384,3800916.14505
7385,4935479.15399
7386,4400836.25061
7387,3608611.18471
7388,3629915.13837
7389,3772888.77341
7390,5194432.76081
7391,4370042.02897
7392,3582133.13681
7393,4904526.71624
7394,5257512.13966
7395,4442621.13266
7396,3159174.03268
7397,4514816.22178
7398,4015442.12637
7399,3545589.32526
7400,3829446.68441
7401,4860099.73142
7402,4295839.96929
7403,4893775.29134
7404,3696135.72171
7405,4895670.90548
7406,4020360.92643
7407,4481797.12735
7408,3603986.33602
7409,4233834.45806
7410,4002408.69902
7411,4311555.08465
7412,4350809.8465
7413,3875593.27781
7414,4528218.55319
7415,4151410.47564
7416,4873258.13466
7417,4040894.50174
7418,4297882.80051
7419,3915446.25945
7420,4896477.46739
7421,4108858.46259
7422,4008155.18489
7423,5811577.10892
7424,4312573.55521
7425,3559718.10734
7426,4278891.41229
7427,4035713.89764
7428,4091786.87878
7429,4235619.94632
7430,4398578.11545
7431,3589243.18006
7432,4639236.2266
7433,3702836.42746
7434,4516887.11173
7435,4086685.37149
7436,4460858.60814
7437,4484558.98169
7438,4532253.28345
7439,3951992.57677
7440,3847698.92995
7441,4170207.30005
7442,4433025.13986
7443,4386530.1603
7444,3564638.32899
7445,3519638.61459
7446,4030814.92583
7447,4979596.86861
7448,4412021.75142
7449,3712197.22537
7450,3886997.1757
7451,3857432.21235
7452,4522707.42402
7453,3922225.6529
7454,4094586.7776
7455,3965183.95751
7456,4823842.99514
7457,4538589.8582
7458,3749416.98509
7459,3646768.49265
7460,4269444.15338
7461,3539175.00191
7462,4190199.57551
7463,3491670.16957
7464,5280304.94653
7465,3607081.95556
7466,3798933.79693
7467,4339638.18361
7468,3558941.93665
7469,4786280.4102
7470,4085317.34939
7471,4650096.1353
7472,4237536.07713
7473,4817705.26926
7474,4750234.37545
7475,3447232.69152
7476,3742069.37392
7477,4337438.40002
7478,3898838.09646
7479,3378653.46428
7480,4496189.43605
7481,4950995.38122
7482,3586191.46013
7483,5070640.62088
7484,3561452.2888
7485,4259525.50656
7486,4570303.18872
7487,3916316.95076
7488,4367505.34238
7489,4694141.43495
7490,4463641.83525
7491,5403185.72255
7492,4741185.19023
7493,5025149.49705
7494,3197347.42128
7495,4160146.65113
7496,5131075.28942
7497,3523819.03701
7498,3364391.78903
7499,4368872.14973
7500,4850635.19597
7501,3349450.24911
7502,4176844.12099
7503,3881049.36889
7504,4289055.26305
7505,4681358.33097
7506,4292006.70918
7507,3164441.04396
7508,3879631.57219
7509,3694916.44387
7510,3791089.92137
7511,4081906.30663
7512,3790149.20082
7513,3987881.7879
7514,4703368.36383
7515,4469896.84404
7516,4478703.57927
7517,3514512.04529
7518,4136152.94358
7519,4133782.39336
7520,4439821.75445
7521,4048489.05468
7522,3811052.51944
7523,4412329.69198
7524,4229547.41899
7525,4239213.20885
7526,4422754.82932
7527,5027306.32144
7528,4120460.37736
7529,3617043.41589
7530,5524044.29215
7531,4336004.6101
7532,4093131.43566
7533,4868214.69131
7534,4334815.73041
7535,3725722.3323
7536,3557289.25989
7537,3172039.5183
7538,4351570.28935
7539,4735487.68553
7540,4318571.14115
7541,3930286.19654
7542,4444494.84718
7543,4384919.1407
7544,3611970.80016
7545,4523563.14699
7546,3800651.33623
7547,4173036.28451
7548,3551157.45204
7549,3682754.98576
7550,4780625.56015
7551,4931136.17526
7552,3819040.60059
7553,4171827.85464
7554,4714856.24846
7555,3622137.40878
7556,4826843.20939
7557,3630366.61604
7558,4094539.58379
7559,4317548.85877
7560,4909122.24624
7561,4451062.90889
7562,4280415.95656
7563,4092218.31422
7564,4866204.45544
7565,4069986.18922
7566,5063557.84861
7567,4386190.40947
7568,4670072.98987
7569,4887454.40073
7570,3603458.02982
7571,4132958.60411
7572,4227820.98497
7573,4270463.52567
7574,4446109.69839
7575,4331940.62563
7576,4553542.81197
7577,4087330.59074
7578,3141121.22006
7579,4659363.66493
7580,3658331.87785
7581,4676235.37026
7582,4437576.89867
7583,4571436.2493
7584,4427870.22967
7585,4045580.46742
7586,4241140.9263
7587,4180836.59811
7588,3948010.28562
7589,4903382.67879
7590,4685732.98068
7591,4614858.43908
7592,4879887.85307
7593,4415106.46092
7594,3994140.6998
7595,3929779.38703
7596,4312727.9069
7597,4892844.47358
7598,4220275.35684
7599,4058087.7787
7600,3783614.52575
7601,4254714.10112
7602,4496579.6643
7603,4503314.84713
7604,4261393.03738
7605,4649427.59357
7606,4074377.27695
7607,4375500.13569
7608,4796819.08192
7609,4616486.8814
7610,4388689.84835
7611,4708090.32273
7612,3455841.73235
7613,4474424.8151
7614,3993137.10664
7615,4389442.27373
7616,5041862.88736
7617,4050915.62334
7618,4587823.36985
7619,3320395.99489
7620,4725422.52839
7621,4367963.73242
7622,4514085.90454
7623,3845567.04992
7624,5148689.98338
7625,4441901.92939
7626,4217216.45472
7627,4767258.12938
7628,4928821.53844
7629,3624220.94036
7630,3540413.7082
7631,5150414.99636
7632,4836775.99508
7633,4816289.89563
7634,4080709.25791
7635,5006030.21469
7636,3450843.83295
7637,4255892.78145
7638,4733870.06489
7639,3876738.87895
7640,4374224.46446
7641,4485050.51879
7642,4007250.76805
7643,4155691.23524
7644,3689116.20525
7645,4688464.23046
7646,5017557.19335
7647,5380110.53247
7648,4788030.49492
7649,3948235.74785
7650,5322969.74954
7651,4758712.45271
7652,4018858.72496
7653,3700586.34149
7654,4507469.11467
7655,4993194.40244
7656,3475335.94586
7657,4906411.73153
7658,3860909.7319
7659,3976120.1926
7660,3291923.73206
7661,3333254.37384
7662,4828628.65957
7663,5025510.75726
7664,3967258.32289
7665,3428148.78905
7666,4429880.46007
7667,4191587.30012
7668,4146932.21488
7669,3430796.34226
7670,4086088.03677
7671,4143224.9713
7672,3771263.34626
7673,4444473.54771
7674,3809992.94278
7675,4345044.15885
7676,4958069.60477
7677,3934444.32853
7678,4197080.95362
7679,3970934.54586
7680,4551520.30443
7681,5194616.86216
7682,4379575.76925
7683,4712082.60697
7684,4106342.77709
7685,4522469.75522
7686,3615230.9016
7687,4193210.33962
7688,4655718.36797
7689,4278537.45071
7690,3690837.0817
7691,5200147.70445
7692,4803216.76062
7693,4668198.99339
7694,4365986.80475
7695,4401765.18676
7696,4092662.27759
7697,4012732.97014
7698,4521810.44851
7699,4971188.0456
7700,4207929.36408
7701,4508579.73545
7702,4176725.87794
7703,4377915.0352
7704,4046566.0072
7705,3818031.05206
7706,4708783.64289
7707,3948294.65823
7708,4835905.72319
7709,3938325.50732
7710,3714433.4766
7711,4116702.91337
7712,4620567.73261
7713,3723451.00753
7714,3830508.83055
7715,4658092.28281
7716,4625384.48318
7717,3997634.73627
7718,4301551.46317
7719,4061751.98077
7720,3991909.96325
7721,5532652.10605
7722,4036502.06126
7723,4002201.27721
7724,4077898.30328
7725,4344574.47432
7726,4628229.2726
7727,3952870.58223
7728,4313274.45096
7729,4755400.84437
7730,3755921.80508
7731,4198232.85108
7732,3773767.73768
7733,4519337.33712
7734,3196448.17369
7735,5115343.915
7736,5099184.26612
7737,4205455.6552
7738,3908700.7989
7739,4522343.89067
7740,4189551.60965
7741,4385989.32494
7742,3643843.59692
7743,3659118.24414
7744,4658418.96943
7745,4420881.17766
7746,4966566.93704
7747,4036305.79894
7748,4074531.44021
7749,3797062.35665
7750,3711964.39428
7751,4984651.80569
7752,3902767.31343
7753,4112555.72917
7754,4058507.60461
7755,5071249.30554
7756,4857993.94318
7757,4174937.86304
7758,3637223.22893
7759,3823040.77474
7760,3686701.69924
7761,4921127.38531
7762,3762643.48068
7763,4305656.50091
7764,4924345.92415
7765,3490280.80416
7766,4345275.71405
7767,4542126.22683
7768,4552254.28959
7769,3028903.47496
7770,4453680.6257
7771,4553860.59712
7772,3934690.32871
7773,3774789.46704
7774,3783784.25881
7775,4337117.62852
7776,4514640.11038
7777,4025916.0262
7778,3771206.69695
7779,3485011.17455
7780,4528677.44558
7781,4027661.95871
7782,3652490.92107
7783,4211638.94012
7784,4245604.19535
7785,3685404.84151
7786,4595421.49343
7787,4121247.55622
7788,3948103.2666
7789,3809980.20147
7790,5390696.79437
7791,4004328.00647
7792,4246278.88198
7793,3900534.18308
7794,4617531.58933
7795,3866326.90121
7796,4546625.6074
7797,4051874.24078
7798,3557561.39897
7799,4288337.05841
7800,4490777.58776
7801,4250206.21163
7802,3670239.07302
7803,5387489.77418
7804,3472178.71703
7805,3745431.61665
7806,4724314.97114
7807,4173925.70943
7808,3414317.96845
7809,4592834.61673
7810,4679843.24877
7811,4385017.55123
7812,4280941.89648
7813,3583780.74082
7814,4481520.71912
7815,4782191.15477
7816,4195539.69488
7817,3746893.94916
7818,3907102.28393
7819,4621317.45835
7820,4176128.79697
7821,4702380.89556
7822,5420893.54093
7823,4049152.38674
7824,3331709.23026
7825,4322408.85539
7826,4524533.03491
7827,4292019.72621
7828,4047852.75935
7829,4007312.97062
7830,4225242.44674
7831,3883527.42708
7832,3797932.6528
7833,3905998.36325
7834,4851005.97649
7835,3896032.49812
7836,4823343.66113
7837,5085831.53824
7838,4484369.51836
7839,4872007.23222
7840,4339874.19867
7841,3888914.32831
7842,5435693.68472
7843,3820826.23424
7844,4147162.41216
7845,3956561.79699
7846,4198806.52046
7847,4600798.33953
7848,4129825.16709
7849,3904089.45963
7850,4482559.65075
7851,4047207.83266
7852,4619045.16913
7853,3658272.69673
7854,4942152.27964
7855,3866342.97193
7856,4461990.82936
7857,4029859.92016
7858,3650023.27644
7859,4207297.27861
7860,3552314.3118
7861,4647697.10995
7862,4165753.67539
7863,4365589.39698
7864,4761966.32282
7865,4706367.33369
7866,4595860.48276
7867,4849301.64617
7868,4046995.72708
7869,3781962.93309
7870,3891684.83411
7871,3982150.89216
7872,4056246.95821
7873,3423906.37069
7874,4411578.99112
7875,4431122.3656
7876,4363673.08583
7877,4812309.87491
7878,4552962.08232
7879,5026503.25286
7880,3199885.98195
7881,3652941.69962
7882,4659231.7336
7883,4832014.01104
7884,5705001.54781
7885,4902821.35767
7886,3999169.62113
7887,3746027.55177
7888,4313541.75893
7889,4682752.46048
7890,4143088.04781
7891,4708652.86593
7892,4302184.45613
7893,3978464.34308
7894,3585566.28335
7895,3785396.21228
7896,4023659.99693
7897,4464732.49126
7898,4095494.3544
7899,3904535.14507
7900,4274792.58422
7901,4199328.42595
7902,3726128.49282
7903,4555963.7179
7904,3105615.14506
7905,3480151.04101
7906,4400098.52874
7907,4036469.54512
7908,4844261.77029
7909,3920581.8223
7910,3784716.68174
7911,4807157.5847
7912,4730943.47412
7913,3232064.36038
7914,4580959.58274
7915,5453493.31404
7916,4619749.86024
7917,4042517.4952
7918,5005464.52956
7919,3561310.2134
7920,3598331.14041
7921,3608489.4756
7922,4263745.51007
7923,4269339.69208
7924,4288996.37132
7925,4095731.82744
7926,4209461.99256
7927,4153573.42372
7928,4091108.81475
7929,5377008.4932
7930,5364094.3846
7931,4029645.21287
7932,4176126.43817
7933,4231059.95327
7934,4468670.24119
7935,4177051.25101
7936,4654651.62341
7937,4835655.74942
7938,4415492.31902
7939,5893609.04198
7940,4685523.32975
7941,4048440.45541
7942,4714982.52366
7943,3608770.95133
7944,5106893.09951
7945,4284761.17633
7946,4170523.71165
7947,4293377.94014
7948,4688690.2997
7949,4023022.19849
7950,4708464.57823
7951,3894750.97165
7952,4236447.94251
7953,3422383.82047
7954,4194400.24541
7955,4203462.79989
7956,4631544.5199
7957,4761787.24245
7958,4668560.35552
7959,3870452.35081
7960,4370063.02369
7961,4086592.2355
7962,4290128.35857
7963,4510610.11443
7964,4188115.32294
7965,4352695.95596
7966,4857524.78838
7967,4536690.92319
7968,5258518.43869
7969,3984620.71687
7970,5362792.19822
7971,3469664.59401
7972,3144952.81037
7973,3568836.56298
7974,4164913.05139
7975,4468491.03573
7976,4539389.63352
7977,4401794.1516
7978,4328375.01217
7979,4643380.93559
7980,4857547.28133
7981,4328429.38961
7982,3392636.63086
7983,4612460.30108
7984,5821042.27291
7985,4591563.10278
7986,3774504.26685
7987,4017037.02829
7988,4520233.62661
7989,3292156.15931
7990,4867471.69892
7991,5409300.14493
7992,4333659.58448
7993,3472029.98721
7994,3670265.76372
7995,3545279.10917
7996,4212506.0
7997,3368115.03021
7998,4287021.88782
7999,3914180.11065
8000,4208045.40481
8001,4219291.15992
8002,4155173.62564
8003,3548406.98534
8004,4503928.61954
8005,4271585.39328
8006,5349473.58885
8007,4222585.69371
8008,4095739.01082
8009,4543121.99833
8010,5785594.40211
8011,3754044.41442
8012,5189436.98162
8013,4282170.23556
8014,4228941.54366
8015,3371198.67841
8016,3916129.80099
8017,3961435.47728
8018,4103019.79426
8019,3227179.93249
8020,4847635.42257
8021,3611923.52076
8022,4768258.33136
8023,4564086.01834
8024,4478070.55146
8025,3769669.5714
8026,4350760.85334
8027,4345946.61802
8028,3868167.45766
8029,3711864.65292
8030,4669678.12479
8031,4059954.14613
8032,4308092.14276
8033,3885674.3832
8034,3542776.36039
8035,4075826.79654
8036,4515318.22517
8037,3450189.71728
8038,3960453.51161
8039,4353660.09866
8040,4302021.24569
8041,4225351.40108
8042,4072434.28062
8043,4553124.52826
8044,3927593.43985
8045,4461717.09275
8046,4674798.74959
8047,3792070.86516
8048,4873493.5342
8049,4580040.19748
8050,3847080.30158
8051,4100097.29808
8052,4143469.85115
8053,5318894.85176
8054,3540878.2465
8055,4612993.46896
8056,4140033.46465
8057,3556258.01495
8058,4427550.36506
8059,4550707.70561
8060,4224068.28722
8061,4611837.85667
8062,4568539.86943
8063,3782600.74718
8064,4669576.85318
8065,3848630.37383
8066,4208690.4056
8067,4433091.06656
8068,3716732.43656
8069,3194929.88514
8070,3871865.09066
8071,4421692.61033
8072,4251765.29592
8073,4478823.28081
8074,4978086.09007
8075,5005922.91955
8076,4256900.04129
8077,3716180.17632
8078,3893204.86623
8079,4233430.28231
8080,3989731.38576
8081,4541463.45602
8082,4930456.76309
8083,5122869.97876
8084,4026228.27566
8085,4787825.37063
8086,4261595.35703
8087,3730894.07228
8088,3690434.30839
8089,4255260.94653
8090,4114124.92243
8091,3463508.82044
8092,3905765.56676
